use	v	x
it	x	x
.	x	x
<eos>	x	x
``	x	x
it	x	x
do	v	x
suggest	v	x
that	x	x
that	x	x
there	x	x
could	v	x
be	v	x
other	a	x
way	n	d007.s026.t000
to	x	x
form	v	x
life	n	d007.s026.t001
,	x	x
not	r	x
just	r	x
how	r	x
life	n	d007.s026.t002
form	v	x
on	x	x
early	a	x
earth	n	d007.s026.t003
,	x	x
''	x	x
say	v	x
foster	n	x
,	x	x
who	x	x
be	v	x
not	r	x
part	n	d007.s026.t004
of	x	x
wolfe-simon	n	x
's	x	x
research	n	d007.s026.t005
team	n	d007.s026.t006
.	x	x
<eos>	x	x
the	x	x
research	n	d007.s027.t000
be	v	x
support	v	x
by	x	x
nasa	n	d007.s027.t001
,	x	x
the	x	x
department_of_energy	n	d007.s027.t002
and	x	x
the	x	x
national_institutes_of_health	n	d007.s027.t003
.	x	x
<eos>	x	x
the	x	x
democratic	a	x
routine	n	d008.s000.t000
<eos>	x	x
support	n	d008.s001.t000
for	x	x
democracy	n	d008.s001.t001
in	x	x
latin_america	n	d008.s001.t002
continue	v	x
to	x	x
edge	v	x
up	x	x
,	x	x
as	x	x
do	v	x
backing	n	d008.s001.t003
for	x	x
private_enterprise	n	d008.s001.t004
.	x	x
<eos>	x	x
crime	n	d008.s002.t000
have	v	x
become	v	x
a	x	x
bigger	a	x
worry	n	d008.s002.t001
than	x	x
unemployment	n	d008.s002.t002
.	x	x
<eos>	x	x
and	x	x
brazil	n	d008.s003.t000
be	v	x
see	v	x
as	x	x
more	r	x
influential	a	x
than	x	x
the	x	x
united_states	n	d008.s003.t001
across	r	x
much	a	x
of	x	x
the	x	x
region	n	d008.s003.t002
.	x	x
<eos>	x	x
those	x	x
be	v	x
some	x	x
of	x	x
the	x	x
finding	n	d008.s004.t000
of	x	x
the	x	x
latest	a	x
latinobarﾃｳmetro	n	x
poll	n	d008.s004.t001
take	v	x
in	x	x
18	x	x
country	n	d008.s004.t002
and	x	x
publish	v	x
exclusively	r	x
by	x	x
the	x	x
economist	n	x
.	x	x
<eos>	x	x
because	x	x
the	x	x
poll	n	d008.s005.t000
have	v	x
be	v	x
take	v	x
regularly	r	x
since	x	x
1995	x	x
,	x	x
it	x	x
track	v	x
change	n	d008.s005.t001
in	x	x
attitude	n	d008.s005.t002
across	x	x
the	x	x
region	n	d008.s005.t003
.	x	x
<eos>	x	x
two	x	x
related	a	x
thing	n	d008.s006.t000
stand	v	x
out	x	x
in	x	x
the	x	x
result	n	d008.s006.t001
of	x	x
this	x	x
year	n	d008.s006.t002
's	x	x
poll	n	d008.s006.t003
,	x	x
take	v	x
in	x	x
september	n	x
and	x	x
early	a	x
october	n	d008.s006.t004
.	x	x
<eos>	x	x
the	x	x
first	a	x
be	v	x
latin_america	n	d008.s007.t000
's	x	x
fairly	r	x
sunny	a	x
mood	n	d008.s007.t001
.	x	x
<eos>	x	x
the	x	x
second	n	d008.s008.t000
be	v	x
the	x	x
increase	v	x
stability	n	d008.s008.t001
of	x	x
attitude	n	d008.s008.t002
towards	x	x
democracy	n	d008.s008.t003
and	x	x
its	x	x
core	n	x
institution	n	d008.s008.t004
.	x	x
<eos>	x	x
support	n	d008.s009.t000
for	x	x
democracy	n	d008.s009.t001
have	v	x
rise	v	x
noticeably	r	x
in	x	x
several	a	x
country	n	d008.s009.t002
on	x	x
the	x	x
pacific	n	x
rim	n	x
of	x	x
south_america	n	d008.s009.t003
(	x	x
see	v	x
table	n	d008.s009.t004
1	x	x
)	x	x
.	x	x
<eos>	x	x
for	x	x
example	n	d008.s010.t000
in	x	x
peru	n	d008.s010.t001
,	x	x
where	r	x
economic_growth	n	d008.s010.t002
have	v	x
average	v	x
6	x	x
%	x	x
a	x	x
year	n	d008.s010.t003
since	x	x
2002	x	x
,	x	x
support	n	d008.s010.t004
for	x	x
democracy	n	d008.s010.t005
have	v	x
rise	v	x
from	x	x
a	x	x
low	n	d008.s010.t006
of	x	x
40	x	x
%	x	x
in	x	x
2005	x	x
to	x	x
61	x	x
%	x	x
this	x	x
year	n	d008.s010.t007
.	x	x
<eos>	x	x
it	x	x
also	r	x
rise	v	x
in	x	x
mexico	n	d008.s011.t000
,	x	x
where	r	x
the	x	x
economy	n	d008.s011.t001
have	v	x
recover	v	x
after	x	x
suffer	v	x
a	x	x
big	a	x
drop	n	d008.s011.t002
in	x	x
output	n	d008.s011.t003
last	a	x
year	n	d008.s011.t004
.	x	x
<eos>	x	x
but	x	x
only	r	x
around	x	x
half	n	d008.s012.t000
of	x	x
respondent	n	d008.s012.t001
in	x	x
mexico	n	d008.s012.t002
and	x	x
brazil	n	d008.s012.t003
,	x	x
the	x	x
region	n	d008.s012.t004
's	x	x
two	x	x
most	r	x
populous	a	x
country	n	d008.s012.t005
,	x	x
be	v	x
convinced	a	x
democrat	n	d008.s012.t006
,	x	x
which	x	x
drag	v	x
down	x	x
the	x	x
regional	a	x
average	n	d008.s012.t007
(	x	x
see	v	x
chart	n	d008.s012.t008
2	x	x
)	x	x
.	x	x
<eos>	x	x
some	x	x
44	x	x
%	x	x
of	x	x
respondent	n	d008.s013.t000
across	x	x
the	x	x
region	n	d008.s013.t001
pronounce	v	x
themselves	x	x
satisfy	v	x
with	x	x
how	r	x
they	x	x
country	n	d008.s013.t002
's	x	x
democracy	n	d008.s013.t003
work	v	x
in	x	x
practice	n	d008.s013.t004
,	x	x
the	x	x
same	a	x
figure	n	d008.s013.t005
as	x	x
last	a	x
year	n	d008.s013.t006
but	x	x
a	x	x
big	a	x
increase	n	d008.s013.t007
on	x	x
the	x	x
25	x	x
%	x	x
in	x	x
2001	x	x
(	x	x
chart	n	d008.s013.t008
3	x	x
)	x	x
.	x	x
<eos>	x	x
some	x	x
34	x	x
%	x	x
say	v	x
they	x	x
have	v	x
confidence	n	d008.s014.t000
in	x	x
they	x	x
country	n	d008.s014.t001
's	x	x
congress	n	d008.s014.t002
and	x	x
45	x	x
%	x	x
in	x	x
they	x	x
government	n	d008.s014.t003
,	x	x
the	x	x
same	a	x
as	x	x
last	a	x
year	n	d008.s014.t004
in	x	x
both	x	x
case	n	d008.s014.t005
but	x	x
up	r	x
sharply	r	x
from	x	x
2003	x	x
(	x	x
17	x	x
%	x	x
and	x	x
24	x	x
%	x	x
respectively	r	x
)	x	x
.	x	x
<eos>	x	x
a	x	x
decade	n	d008.s015.t000
ago	x	x
economic	a	x
woe	n	d008.s015.t001
in	x	x
latin_america	n	d008.s015.t002
undermine	v	x
support	n	d008.s015.t003
for	x	x
democracy	n	d008.s015.t004
.	x	x
<eos>	x	x
that	x	x
it	x	x
have	v	x
hold	v	x
up	x	x
during	x	x
the	x	x
world	n	d008.s016.t000
financial	a	x
crisis	n	x
be	v	x
probably	r	x
because	x	x
many	a	x
latin	a	x
american	a	x
country	n	d008.s016.t001
suffer	v	x
only	r	x
a	x	x
brief	a	x
recession	n	d008.s016.t002
and	x	x
have	v	x
enjoy	v	x
a	x	x
strong	a	x
recovery	n	d008.s016.t003
.	x	x
<eos>	x	x
in	x	x
addition	n	d008.s017.t000
,	x	x
a	x	x
stronger	a	x
social	a	x
safety_net	n	d008.s017.t001
have	v	x
help	v	x
to	x	x
shield	v	x
the	x	x
poor	a	x
.	x	x
<eos>	x	x
(	x	x
the	n	x
united_nations	n	d008.s018.t000
'	x	x
economic_commission_for_latin_america	n	d008.s018.t001
report	v	x
this	x	x
week	n	d008.s018.t002
that	x	x
the	x	x
proportion	n	d008.s018.t003
of	x	x
latin	n	x
american	n	x
live	v	x
in	x	x
poverty	n	d008.s018.t004
rise	v	x
only	r	x
marginally	r	x
in	x	x
2009	x	x
and	x	x
have	v	x
fall	v	x
again	r	x
this	x	x
year	n	d008.s018.t005
,	x	x
to	x	x
32	x	x
%	x	x
.	x	x
-rrb-	x	x
<eos>	x	x
but	x	x
the	x	x
mood	n	d008.s019.t000
vary	v	x
widely	r	x
from	x	x
country	n	d008.s019.t001
to	x	x
country	n	d008.s019.t002
(	x	x
see	v	x
chart	n	d008.s019.t003
4	x	x
)	x	x
.	x	x
<eos>	x	x
brazil	n	d008.s020.t000
's	x	x
strong	a	x
economic	a	x
performance	n	d008.s020.t001
and	x	x
the	x	x
popularity	n	d008.s020.t002
of	x	x
its	x	x
outgoing	a	x
president	n	d008.s020.t003
,	x	x
luiz	n	x
inﾃ｡cio	n	x
lulum	n	x
da	n	x
silva	n	x
,	x	x
be	v	x
reflect	v	x
in	x	x
a	x	x
widely	r	x
share	v	x
sense	n	d008.s020.t004
of	x	x
progress	n	d008.s020.t005
.	x	x
<eos>	x	x
that	x	x
be	v	x
scarcer	a	x
in	x	x
mexico	n	d008.s021.t000
and	x	x
central_america	n	d008.s021.t001
,	x	x
where	r	x
the	x	x
recession	n	d008.s021.t002
be	v	x
more	r	x
severe	a	x
and	x	x
violent	a	x
crime	n	d008.s021.t003
have	v	x
worsen	v	x
.	x	x
<eos>	x	x
for	x	x
only	r	x
the	x	x
second	a	x
time	n	d008.s022.t000
since	x	x
the	x	x
poll	n	d008.s022.t001
begin	v	x
,	x	x
more	a	x
respondent	n	d008.s022.t002
across	x	x
latin_america	n	d008.s022.t003
as	x	x
a	x	x
whole	n	d008.s022.t004
cite	v	x
crime	n	d008.s022.t005
,	x	x
rather	r	x
than	x	x
unemployment	n	d008.s022.t006
,	x	x
as	x	x
the	x	x
most	r	x
important	a	x
problem	n	d008.s022.t007
face	v	x
they	x	x
country	n	d008.s022.t008
(	x	x
see	v	x
chart	n	d008.s022.t009
5	x	x
)	x	x
.	x	x
<eos>	x	x
some	x	x
31	x	x
%	x	x
say	v	x
that	x	x
either	x	x
they	x	x
or	x	x
a	x	x
close	a	x
relative	n	d008.s023.t000
have	v	x
be	v	x
victim	n	d008.s023.t001
of	x	x
crime	n	d008.s023.t002
over	x	x
the	x	x
past	a	x
year	n	d008.s023.t003
,	x	x
but	x	x
that	x	x
be	v	x
down	r	x
from	x	x
38	x	x
%	x	x
last	a	x
year	n	d008.s023.t004
and	x	x
be	v	x
the	x	x
lowest	a	x
figure	n	d008.s023.t005
since	x	x
1995	x	x
.	x	x
<eos>	x	x
a	x	x
more	r	x
robust	a	x
economic	a	x
performance	n	d008.s024.t000
be	v	x
reflect	v	x
in	x	x
rise	v	x
support	n	d008.s024.t001
for	x	x
private_enterprise	n	d008.s024.t002
and	x	x
the	x	x
market_economy	n	d008.s024.t003
:	x	x
some	x	x
71	x	x
%	x	x
of	x	x
respondent	n	d008.s024.t004
across	x	x
the	x	x
region	n	d008.s024.t005
say	v	x
that	x	x
private_enterprise	n	d008.s024.t006
be	v	x
indispensable	a	x
for	x	x
development	n	d008.s024.t007
,	x	x
up	r	x
from	x	x
56	x	x
%	x	x
in	x	x
2007	x	x
(	x	x
see	v	x
chart	n	d008.s024.t008
6	x	x
)	x	x
.	x	x
<eos>	x	x
some	x	x
58	x	x
%	x	x
agree	v	x
that	x	x
the	x	x
market_economy	n	d008.s025.t000
be	v	x
the	x	x
only	a	x
system	n	d008.s025.t001
that	x	x
will	v	x
make	v	x
they	x	x
country	n	d008.s025.t002
develop	v	x
,	x	x
up	r	x
from	x	x
47	x	x
%	x	x
last	a	x
year	n	d008.s025.t003
.	x	x
<eos>	x	x
interestingly	r	x
,	x	x
62	x	x
%	x	x
of	x	x
respondent	n	d008.s026.t000
in	x	x
venezuela	n	d008.s026.t001
hold	v	x
that	x	x
view	n	d008.s026.t002
(	x	x
and	x	x
80	x	x
%	x	x
there	x	x
back	r	x
private_enterprise	n	d008.s026.t003
)	x	x
even	r	x
though	x	x
they	x	x
left-wing	a	x
president	n	d008.s026.t004
,	x	x
hugo	n	x
chﾃ｡vez	n	x
,	x	x
be	v	x
expropriate	v	x
many	a	x
private	a	x
company	n	d008.s026.t005
.	x	x
<eos>	x	x
brazil	n	d008.s027.t000
be	v	x
the	x	x
country	n	d008.s027.t001
which	x	x
exercise	v	x
most	a	x
leadership	n	d008.s027.t002
in	x	x
the	x	x
region	n	d008.s027.t003
,	x	x
mention	v	x
by	x	x
19	x	x
%	x	x
of	x	x
respondent	n	d008.s027.t004
(	x	x
up	r	x
from	x	x
18	x	x
%	x	x
last	a	x
year	n	d008.s027.t005
)	x	x
,	x	x
follow	v	x
by	x	x
the	x	x
united_states	n	d008.s027.t006
(	x	x
9	x	x
%	x	x
,	x	x
unchanged	a	x
from	x	x
last	a	x
year	n	d008.s027.t007
)	x	x
and	x	x
venezuela	n	d008.s027.t008
(	x	x
9	x	x
%	x	x
,	x	x
down	r	x
from	x	x
11	x	x
%	x	x
last	a	x
year	n	d008.s027.t009
)	x	x
.	x	x
<eos>	x	x
but	x	x
the	x	x
united_states	n	d008.s028.t000
be	v	x
see	v	x
as	x	x
the	x	x
most	r	x
influential	a	x
country	n	d008.s028.t001
by	x	x
respondent	n	d008.s028.t002
in	x	x
mexico	n	d008.s028.t003
and	x	x
much	a	x
of	x	x
central_america	n	d008.s028.t004
,	x	x
whereas	x	x
venezuela	n	d008.s028.t005
enjoy	v	x
that	x	x
distinction	n	d008.s028.t006
in	x	x
ecuador	n	d008.s028.t007
,	x	x
the	x	x
dominican_republic	n	d008.s028.t008
and	x	x
nicaragua	n	d008.s028.t009
.	x	x
<eos>	x	x
scalium	n	x
and	x	x
thoma	n	x
dine	v	x
with	x	x
healthcare	n	d009.s000.t000
law	n	d009.s000.t001
challenger	n	d009.s000.t002
as	x	x
court	n	d009.s000.t003
take	v	x
case	n	d009.s000.t004
<eos>	x	x
the	x	x
day	n	d009.s001.t000
the	x	x
supreme_court	n	d009.s001.t001
gather	v	x
behind	r	x
close	v	x
door	n	x
to	x	x
consider	v	x
the	x	x
politically	r	x
divisive	a	x
question	n	d009.s001.t002
of	x	x
whether	x	x
it	x	x
would	v	x
hear	v	x
a	x	x
challenge	n	d009.s001.t003
to	x	x
president	n	x
obama	n	x
's	x	x
healthcare	n	d009.s001.t004
law	n	d009.s001.t005
,	x	x
two	x	x
of	x	x
its	x	x
justice	n	d009.s001.t006
,	x	x
antonin	n	x
scalium	n	x
and	x	x
clarence	n	x
thoma	n	x
,	x	x
be	v	x
fete	v	x
at	x	x
a	x	x
dinner	n	d009.s001.t007
sponsor	v	x
by	x	x
the	x	x
law_firm	n	d009.s001.t008
that	x	x
will	v	x
argue	v	x
the	x	x
case	n	d009.s001.t009
before	x	x
the	x	x
high_court	n	d009.s001.t010
.	x	x
<eos>	x	x
the	x	x
occasion	n	d009.s002.t000
be	v	x
last	a	x
thursday	n	d009.s002.t001
,	x	x
when	r	x
all	x	x
nine	x	x
justice	n	d009.s002.t002
meet	v	x
for	x	x
a	x	x
conference	n	d009.s002.t003
to	x	x
pour	v	x
over	x	x
the	x	x
petition	n	d009.s002.t004
for	x	x
review	n	d009.s002.t005
.	x	x
<eos>	x	x
one	x	x
of	x	x
the	x	x
case	n	d009.s003.t000
at	x	x
issue	n	d009.s003.t001
be	v	x
a	x	x
suit	n	d009.s003.t002
bring	v	x
by	x	x
26	x	x
state	n	d009.s003.t003
challenge	v	x
the	x	x
sweeping	a	x
healthcare	n	d009.s003.t004
overhaul	n	d009.s003.t005
pass	v	x
by	x	x
congress	n	d009.s003.t006
last	a	x
year	n	d009.s003.t007
,	x	x
a	x	x
law	n	d009.s003.t008
that	x	x
have	v	x
be	v	x
a	x	x
rallying_cry	n	d009.s003.t009
for	x	x
conservative	a	x
activist	n	d009.s003.t010
nationwide	a	x
.	x	x
<eos>	x	x
the	x	x
justice	n	d009.s004.t000
agree	v	x
to	x	x
hear	v	x
the	x	x
suit	n	d009.s004.t001
;	x	x
indeed	r	x
,	x	x
a	x	x
landmark	n	x
5.5	x	x
-	x	x
hour	n	d009.s004.t002
argument	n	d009.s004.t003
be	v	x
expect	v	x
in	x	x
march	n	d009.s004.t004
,	x	x
and	x	x
the	x	x
outcome	n	d009.s004.t005
be	v	x
likely	a	x
to	x	x
further	r	x
roil	v	x
the	x	x
2012	x	x
presidential	a	x
race	n	d009.s004.t006
,	x	x
which	x	x
will	v	x
be	v	x
in	x	x
full	a	x
swing	n	d009.s004.t007
by	x	x
the	x	x
time	n	d009.s004.t008
the	x	x
court	n	d009.s004.t009
's	x	x
decision	n	d009.s004.t010
be	v	x
release	v	x
.	x	x
<eos>	x	x
the	x	x
lawyer	n	d009.s005.t000
who	x	x
will	v	x
stand	v	x
before	x	x
the	x	x
court	n	d009.s005.t001
and	x	x
argue	v	x
that	x	x
the	x	x
law	n	d009.s005.t002
should	v	x
be	v	x
throw	v	x
out	x	x
be	v	x
likely	a	x
to	x	x
be	v	x
paul	n	x
clement	n	x
,	x	x
who	x	x
serve	v	x
as	x	x
u.s.	n	x
solicitor	n	x
general	n	x
during	x	x
the	x	x
george	n	x
w.	n	x
bush	n	x
administration	n	x
.	x	x
<eos>	x	x
clement	n	x
's	x	x
law_firm	n	d009.s006.t000
,	x	x
bancroft	n	x
pllc	n	x
,	x	x
be	v	x
one	x	x
of	x	x
almost	r	x
two_dozen	n	d009.s006.t001
firm	n	d009.s006.t002
that	x	x
help	v	x
sponsor	v	x
the	x	x
annual	a	x
dinner	n	d009.s006.t003
of	x	x
the	x	x
federalist	n	x
society	n	x
,	x	x
a	x	x
longstanding	a	x
group	n	x
dedicate	v	x
to	x	x
advocate	v	x
conservative	a	x
legal_principle	n	d009.s006.t004
.	x	x
<eos>	x	x
another	x	x
firm	n	d009.s007.t000
that	x	x
sponsor	v	x
the	x	x
dinner	n	d009.s007.t001
,	x	x
jone	n	x
day	n	x
,	x	x
represent	v	x
one	x	x
of	x	x
the	x	x
trade	n	x
association	n	x
that	x	x
challenge	v	x
the	x	x
law	n	d009.s007.t002
,	x	x
the	x	x
national	n	x
federation	n	x
of	x	x
independent	n	x
business	n	x
.	x	x
<eos>	x	x
another	x	x
sponsor	n	d009.s008.t000
be	v	x
pharmaceutical	a	x
giant	n	d009.s008.t001
pfizer	n	x
inc	n	x
,	x	x
which	x	x
have	v	x
a	x	x
enormous	a	x
financial	a	x
stake	n	d009.s008.t002
in	x	x
the	x	x
outcome	n	d009.s008.t003
of	x	x
the	x	x
litigation	n	d009.s008.t004
.	x	x
<eos>	x	x
the	x	x
dinner	n	d009.s009.t000
be	v	x
hold	v	x
at	x	x
a	x	x
washington	n	d009.s009.t001
hotel	n	d009.s009.t002
hour	n	d009.s009.t003
after	x	x
the	x	x
court	n	d009.s009.t004
's	x	x
conference	n	d009.s009.t005
over	x	x
the	x	x
case	n	d009.s009.t006
.	x	x
<eos>	x	x
in	x	x
attendance	n	d009.s010.t000
be	v	x
,	x	x
among	x	x
other	n	x
,	x	x
mitch	n	x
mcconnell	n	x
,	x	x
the	x	x
senate	n	d009.s010.t001
's	x	x
top	a	x
republican	n	x
and	x	x
a	x	x
avowed	a	x
opponent	n	d009.s010.t002
of	x	x
the	x	x
healthcare	n	x
law	n	x
.	x	x
<eos>	x	x
the	x	x
featured	a	x
guest	n	d009.s011.t000
at	x	x
the	x	x
dinner	n	d009.s011.t001
?	x	x
scalium	n	x
and	x	x
thoma	n	x
.	x	x
<eos>	x	x
it	x	x
'	v	x
nothing	n	x
new	a	x
:	x	x
the	x	x
two	x	x
justice	n	d009.s012.t000
have	v	x
be	v	x
attend	v	x
federalist	n	x
society	n	x
event	n	d009.s012.t001
for	x	x
year	n	d009.s012.t002
.	x	x
<eos>	x	x
and	x	x
it	x	x
'	v	x
nothing	n	d009.s013.t000
that	x	x
run	v	x
afoul	n	x
of	x	x
ethic	n	d009.s013.t001
rule	n	d009.s013.t002
.	x	x
<eos>	x	x
in	x	x
fact	n	d009.s014.t000
,	x	x
justice	n	d009.s014.t001
be	v	x
exempt	a	x
from	x	x
the	x	x
code_of_conduct	n	d009.s014.t002
that	x	x
govern	v	x
the	x	x
action	n	d009.s014.t003
of	x	x
lower	a	x
federal	a	x
justice	n	d009.s014.t004
.	x	x
<eos>	x	x
if	x	x
they	x	x
be	v	x
,	x	x
they	x	x
arguably	r	x
fall	v	x
under	x	x
code	n	d009.s015.t000
's	x	x
canon	n	d009.s015.t001
4c	n	x
,	x	x
which	x	x
state	v	x
,	x	x
``	x	x
a	x	x
judge	n	d009.s015.t002
may	v	x
attend	v	x
fund-raising	a	x
event	n	d009.s015.t003
of	x	x
law-related	a	x
and	x	x
other	a	x
organization	n	d009.s015.t004
although	x	x
the	x	x
judge	n	d009.s015.t005
may	v	x
not	r	x
be	v	x
a	x	x
speaker	n	d009.s015.t006
,	x	x
a	x	x
guest_of_honor	n	d009.s015.t007
,	x	x
or	x	x
feature	v	x
on	x	x
the	x	x
program	n	d009.s015.t008
of	x	x
such	x	x
a	x	x
event	n	d009.s015.t009
.	x	x
''	x	x
<eos>	x	x
nevertheless	r	x
,	x	x
the	x	x
sheer	a	x
proximity	n	d009.s016.t000
of	x	x
scalium	n	x
and	x	x
thoma	n	x
to	x	x
two	x	x
of	x	x
the	x	x
law_firm	n	d009.s016.t001
in	x	x
the	x	x
case	n	d009.s016.t002
,	x	x
as	r	x
well	r	x
as	x	x
to	x	x
a	x	x
company	n	d009.s016.t003
with	x	x
a	x	x
massive	a	x
financial	a	x
interest	n	d009.s016.t004
,	x	x
be	v	x
enough	a	x
to	x	x
alarm	n	x
ethics-in-government	n	x
activist	n	d009.s016.t005
.	x	x
<eos>	x	x
``	x	x
this	x	x
stunning	a	x
breach	n	d009.s017.t000
of	x	x
ethic	n	d009.s017.t001
and	x	x
indifference	n	d009.s017.t002
to	x	x
the	x	x
code	n	d009.s017.t003
belie	v	x
claim	n	d009.s017.t004
by	x	x
several	a	x
justice	n	d009.s017.t005
that	x	x
the	x	x
court	n	d009.s017.t006
abide	n	x
by	x	x
the	x	x
same	a	x
rule	n	d009.s017.t007
that	x	x
apply	v	x
to	x	x
all	x	x
other	a	x
federal	a	x
judge	n	x
,	x	x
''	x	x
say	v	x
bob	n	x
edgar	n	x
,	x	x
the	x	x
president	n	d009.s017.t008
of	x	x
common	n	x
cause	n	x
.	x	x
<eos>	x	x
``	x	x
the	x	x
justice	n	d009.s018.t000
be	v	x
wine	v	x
and	x	x
dine	v	x
at	x	x
a	x	x
black-tie	a	x
fundraiser	n	d009.s018.t001
with	x	x
attorney	n	d009.s018.t002
who	x	x
have	v	x
pend	v	x
case	n	d009.s018.t003
before	x	x
the	x	x
court	n	d009.s018.t004
.	x	x
''	x	x
<eos>	x	x
they	x	x
appearance	n	d009.s019.t000
and	x	x
assistance	n	d009.s019.t001
in	x	x
fundraise	v	x
for	x	x
this	x	x
event	n	d009.s019.t002
undercut	v	x
any	x	x
claim	n	d009.s019.t003
of	x	x
impartiality	n	d009.s019.t004
,	x	x
and	x	x
be	v	x
unacceptable	a	x
.	x	x
<eos>	x	x
scalium	n	x
and	x	x
thoma	n	x
have	v	x
show	v	x
little	a	x
regard	n	d009.s020.t000
for	x	x
critic	n	d009.s020.t001
who	x	x
say	v	x
they	x	x
too	r	x
readily	r	x
mix	v	x
the	x	x
business	n	d009.s020.t002
of	x	x
the	x	x
court	n	d009.s020.t003
with	x	x
agenda-driven	a	x
group	n	d009.s020.t004
such	a	x
as	x	x
the	x	x
federalist	n	x
society	n	x
.	x	x
<eos>	x	x
and	x	x
thoma	n	x
''	x	x
wife	n	d009.s021.t000
,	x	x
ginnus	n	x
,	x	x
be	v	x
a	x	x
high-profile	a	x
conservative	a	x
activist	n	d009.s021.t001
.	x	x
<eos>	x	x
moreover	r	x
,	x	x
conservative	n	d009.s022.t000
argue	v	x
that	x	x
it	x	x
'	v	x
justice	n	d009.s022.t001
elena	n	x
kagan	n	x
who	x	x
have	v	x
a	x	x
ethical	a	x
issue	n	d009.s022.t002
,	x	x
not	r	x
scalium	n	x
and	x	x
thoma	n	x
.	x	x
<eos>	x	x
kagan	n	x
serve	v	x
as	x	x
solicitor_general	n	d009.s023.t000
in	x	x
the	x	x
obama	n	x
administration	n	d009.s023.t001
when	r	x
the	x	x
first	a	x
legal	a	x
challenge	n	d009.s023.t002
to	x	x
the	x	x
law	n	d009.s023.t003
be	v	x
bring	v	x
at	x	x
the	x	x
trial_court	n	d009.s023.t004
level	n	d009.s023.t005
.	x	x
<eos>	x	x
she	x	x
critic	n	d009.s024.t000
have	v	x
push	v	x
for	x	x
kagan	n	x
to	x	x
recuse	v	x
herself	x	x
from	x	x
hear	v	x
the	x	x
case	n	d009.s024.t001
,	x	x
say	v	x
that	x	x
she	x	x
be	v	x
too	r	x
invest	v	x
in	x	x
defend	v	x
the	x	x
law	n	d009.s024.t002
then	r	x
to	x	x
be	v	x
impartial	a	x
now	r	x
.	x	x
<eos>	x	x
kagan	n	x
have	v	x
give	v	x
no	x	x
indication	n	d009.s025.t000
she	x	x
will	v	x
do	v	x
so	r	x
.	x	x
<eos>	x	x
the	x	x
familiarity	n	d010.s000.t000
of	x	x
the	x	x
spanish	n	x
be	v	x
higher	a	x
than	x	x
that	x	x
of	x	x
the	x	x
tico	n	x
<eos>	x	x
of	x	x
the	x	x
22	x	x
player	n	d010.s001.t000
call	v	x
in	x	x
spain	n	d010.s001.t001
,	x	x
ten	x	x
pass	v	x
50	x	x
international	a	x
game	n	d010.s001.t002
.	x	x
<eos>	x	x
on	x	x
the	x	x
side	n	d010.s002.t000
of	x	x
costa_rica	n	d010.s002.t001
only	r	x
one	x	x
of	x	x
22	x	x
call	v	x
player	n	d010.s002.t002
reach	v	x
50	x	x
game	n	d010.s002.t003
.	x	x
<eos>	x	x
a	x	x
minor	a	x
contrast	n	d010.s003.t000
to	x	x
costa_rica	n	d010.s003.t001
,	x	x
compare	v	x
the	x	x
22	x	x
player	n	d010.s003.t002
call	v	x
by	x	x
both	x	x
country	n	d010.s003.t003
for	x	x
the	x	x
friendly	a	x
game	n	d010.s003.t004
today	n	d010.s003.t005
,	x	x
at	x	x
3:05	x	x
pm	n	x
at	x	x
the	x	x
national	n	x
stadium	n	x
in	x	x
san_jose	n	d010.s003.t006
.	x	x
<eos>	x	x
while	x	x
the	x	x
europe	n	d010.s004.t000
and	x	x
world	n	x
champion	n	x
,	x	x
number_one	n	d010.s004.t001
one	x	x
in	x	x
the	x	x
monthly	a	x
top	n	d010.s004.t002
of	x	x
fifa	n	x
,	x	x
have	v	x
a	x	x
long	a	x
record	n	d010.s004.t003
of	x	x
class	n	x
a	n	x
inter	n	x
selection	n	d010.s004.t004
,	x	x
the	x	x
tricolor	n	x
have	v	x
only	r	x
the	x	x
defender	n	x
michael	n	x
umana	n	x
as	x	x
the	x	x
only	a	x
one	n	x
who	x	x
have	v	x
50	x	x
international	a	x
game	n	d010.s004.t005
.	x	x
<eos>	x	x
that	x	x
number	n	d010.s005.t000
be	v	x
reach	v	x
friday	n	d010.s005.t001
before	x	x
the	x	x
game	n	d010.s005.t002
against	x	x
panama	n	d010.s005.t003
(	x	x
0-2	n	x
)	x	x
,	x	x
in	x	x
rommel	n	x
fernandez	n	x
.	x	x
<eos>	x	x
spanish	a	x
football_player	n	d010.s006.t000
play	v	x
in	x	x
the	x	x
all-star	n	x
league	n	d010.s006.t001
and	x	x
in	x	x
powerful	a	x
club	n	d010.s006.t002
of	x	x
the	x	x
premier	n	x
league	n	x
of	x	x
england	n	d010.s006.t003
be	v	x
during	x	x
the	x	x
year	n	d010.s006.t004
very	r	x
active	a	x
in	x	x
league	n	d010.s006.t005
and	x	x
local	a	x
cup	n	d010.s006.t006
competition	n	d010.s006.t007
and	x	x
there	x	x
be	v	x
high-level	a	x
shock	n	d010.s006.t008
in	x	x
the	x	x
european	n	x
cup	n	x
and	x	x
european	n	x
champion	n	x
league	n	x
.	x	x
<eos>	x	x
to	x	x
this	x	x
be	v	x
add	v	x
the	x	x
spanish	a	x
fury	n	x
experience	n	d010.s007.t000
in	x	x
complicated	a	x
qualification	n	x
for	x	x
euro	n	x
cup	n	x
and	x	x
