to	x	x
marin	n	x
,	x	x
because	x	x
my	x	x
house	n	d002.s053.t003
be	v	x
on	x	x
stilt	n	d002.s053.t004
.	x	x
<eos>	x	x
I	x	x
decide	v	d002.s054.t000
to	x	x
brave	v	d002.s054.t001
the	x	x
storm	n	d002.s054.t002
.	x	x
<eos>	x	x
there	x	x
be	v	x
a	x	x
horrible	a	d002.s055.t000
smell	n	d002.s055.t001
of	x	x
gas	n	d002.s055.t002
as	x	x
I	x	x
pass	v	d002.s055.t003
the	x	x
chevron	n	x
refinery	n	d002.s055.t004
before	x	x
cross	v	d002.s055.t005
the	x	x
richmond-san	n	x
rafael	n	x
bridge	n	x
.	x	x
<eos>	x	x
I	x	x
could	v	x
also	r	x
see	v	d002.s056.t000
the	x	x
cloud	n	d002.s056.t001
across	x	x
the	x	x
bay	n	d002.s056.t002
from	x	x
the	x	x
horrible	a	d002.s056.t003
fire	n	d002.s056.t004
in	x	x
the	x	x
marina	n	x
district	n	x
of	x	x
san	n	x
francisco	n	x
.	x	x
<eos>	x	x
I	x	x
have	v	x
feel	v	d002.s057.t000
many	a	d002.s057.t001
aftershock	n	d002.s057.t002
.	x	x
<eos>	x	x
my	x	x
back	n	d002.s058.t000
be	v	x
still	r	x
in	x	x
knot	n	d002.s058.t001
and	x	x
my	x	x
hand	n	d002.s058.t002
be	v	x
still	r	x
shake	v	d002.s058.t003
.	x	x
<eos>	x	x
I	x	x
think	v	d002.s059.t000
a	x	x
few	a	d002.s059.t001
of	x	x
the	x	x
aftershock	n	d002.s059.t002
might	v	x
just	r	x
be	v	x
my	x	x
body	n	d002.s059.t003
shake	v	d002.s059.t004
.	x	x
<eos>	x	x
1:11	x	x
a.m.	n	x
<eos>	x	x
gr8flred	x	x
:	x	x
<eos>	x	x
I	x	x
could	v	x
see	v	d002.s062.t000
the	x	x
flame	n	d002.s062.t001
from	x	x
san	n	x
francisco	n	x
from	x	x
my	x	x
house	n	d002.s062.t002
across	x	x
the	x	x
bay	n	d002.s062.t003
.	x	x
<eos>	x	x
it	x	x
'	v	x
hard	a	d002.s063.t000
to	x	x
believe	v	d002.s063.t001
this	x	x
really	r	x
be	v	x
happen	v	d002.s063.t002
.	x	x
<eos>	x	x
1:11	x	x
a.m	r	x
.	x	x
<eos>	x	x
rd	n	x
:	x	x
<eos>	x	x
building	n	d002.s066.t000
on	x	x
the	x	x
corner	n	d002.s066.t001
severely	r	x
damage	v	d002.s066.t002
,	x	x
so	x	x
a	x	x
old	a	d002.s066.t003
lady	n	d002.s066.t004
and	x	x
she	x	x
very	r	x
old	a	d002.s066.t005
mother	n	d002.s066.t006
be	v	x
in	x	x
the	x	x
guestroom	n	d002.s066.t007
.	x	x
<eos>	x	x
book	n	d002.s067.t000
and	x	x
software	n	d002.s067.t001
everywhere	r	x
.	x	x
<eos>	x	x
this	x	x
be	v	x
type	v	d002.s068.t000
in	x	x
a	x	x
standing	n	d002.s068.t001
position	n	d002.s068.t002
.	x	x
<eos>	x	x
1:20	x	x
a.m	r	x
.	x	x
<eos>	x	x
dgault	n	x
:	x	x
<eos>	x	x
bolina	n	x
--	x	x
astride	x	x
the	x	x
san	n	x
andrea	n	x
fault	n	x
.	x	x
<eos>	x	x
do	v	x
n't	r	x
feel	v	d002.s072.t000
a	x	x
thing	n	d002.s072.t001
,	x	x
but	x	x
notice	v	d002.s072.t002
some	x	x
strange	a	d002.s072.t003
bird	n	d002.s072.t004
behavior	n	d002.s072.t005
.	x	x
<eos>	x	x
duck	n	d002.s073.t000
swarm	n	d002.s073.t001
.	x	x
<eos>	x	x
3:25	x	x
a.m	r	x
.	x	x
<eos>	x	x
samurai	n	x
:	x	x
<eos>	x	x
I	x	x
just	r	x
feel	v	d002.s076.t000
another	x	x
aftershock	n	d002.s076.t001
a	x	x
few	a	d002.s076.t002
second	n	d002.s076.t003
ago	r	x
.	x	x
<eos>	x	x
I	x	x
be	v	x
just	r	x
numb	a	d002.s077.t000
.	x	x
<eos>	x	x
3:25	x	x
a.m	r	x
.	x	x
<eos>	x	x
macpost	n	x
:	x	x
<eos>	x	x
downtown	n	d002.s080.t000
bolina	n	x
seem	v	d002.s080.t001
to	x	x
be	v	x
the	x	x
part	n	d002.s080.t002
of	x	x
town	n	d002.s080.t003
that	x	x
'	v	x
worst	a	x
off	x	x
.	x	x
<eos>	x	x
no	x	x
power	n	x
,	x	x
minimal	a	d002.s081.t000
phone	n	d002.s081.t001
,	x	x
and	x	x
a	x	x
mess	n	d002.s081.t002
of	x	x
mayonnaise	n	d002.s081.t003
,	x	x
wine	n	d002.s081.t004
,	x	x
and	x	x
everything	n	x
else	r	x
all	x	x
over	x	x
the	x	x
floor	n	d002.s081.t005
of	x	x
the	x	x
big	a	d002.s081.t006
old	a	d002.s081.t007
general_store	n	d002.s081.t008
and	x	x
the	x	x
people	n	x
's	x	x
co-op	n	x
.	x	x
<eos>	x	x
the	x	x
quiver	n	d002.s082.t000
move	v	d002.s082.t001
through	x	x
my	x	x
house	n	d002.s082.t002
every	x	x
few	a	d002.s082.t003
minute	n	d002.s082.t004
at	x	x
unpredictable	a	d002.s082.t005
interval	n	d002.s082.t006
,	x	x
and	x	x
the	x	x
mouse	n	d002.s082.t007
that	x	x
'	v	x
be	v	x
live	v	d002.s082.t008
in	x	x
my	x	x
kitchen	n	d002.s082.t009
have	v	x
take	v	d002.s082.t010
refuge	n	d002.s082.t011
under	x	x
my	x	x
desk	n	d002.s082.t012
.	x	x
<eos>	x	x
it	x	x
run_out	v	d002.s083.t000
frantically	r	x
now	r	x
and	x	x
then	r	x
,	x	x
and	x	x
be	v	x
clearly	r	x
pretty	r	x
distressed	a	d002.s083.t001
.	x	x
<eos>	x	x
I	x	x
be	v	x
in	x	x
stinson	n	x
beach	n	x
when	r	x
the	x	x
quake	n	d002.s084.t000
roll	v	d002.s084.t001
through	x	x
town	n	d002.s084.t002
.	x	x
<eos>	x	x
at	x	x
first	a	x
,	x	x
we	x	x
be	v	x
unfazed	a	x
.	x	x
<eos>	x	x
then	r	x
as	x	x
thing	n	d002.s086.t000
get	v	d002.s086.t001
rougher	a	x
,	x	x
we	x	x
run	v	d002.s086.t002
for	x	x
the	x	x
door	n	d002.s086.t003
and	x	x
spend	v	d002.s086.t004
the	x	x
next	a	d002.s086.t005
few	a	d002.s086.t006
minute	n	d002.s086.t007
outside	x	x
watch	v	d002.s086.t008
the	x	x
brick	n	d002.s086.t009
sidewalk	n	d002.s086.t010
under	x	x
we	x	x
foot	n	d002.s086.t011
ooze	v	d002.s086.t012
up	r	x
and	x	x
down	r	x
,	x	x
and	x	x
the	x	x
flower	n	d002.s086.t013
wave	v	d002.s086.t014
in	x	x
a	x	x
eerie	a	d002.s086.t015
rhythm	n	d002.s086.t016
.	x	x
<eos>	x	x
amazing	a	d002.s087.t000
what	x	x
it	x	x
do	v	d002.s087.t001
to	x	x
one	n	d002.s087.t002
's	x	x
heart_rate	n	d002.s087.t003
and	x	x
one	n	d002.s087.t004
's	x	x
short-term	a	d002.s087.t005
memory	n	d002.s087.t006
.	x	x
<eos>	x	x
everyone	n	x
look	v	d002.s088.t000
calm	a	d002.s088.t001
,	x	x
but	x	x
there	x	x
be	v	x
this	x	x
surreal	a	d002.s088.t002
low	a	d002.s088.t003
level	n	d002.s088.t004
of	x	x
confusion	n	d002.s088.t005
as	x	x
the	x	x
aftershock	n	d002.s088.t006
continue	v	d002.s088.t007
.	x	x
<eos>	x	x
4:02	x	x
a.m	r	x
.	x	x
<eos>	x	x
shibumus	n	x
:	x	x
<eos>	x	x
power	n	x
be	v	x
back	r	x
on	x	x
,	x	x
and	x	x
ucsf	n	x
-lcb-	x	x
medical_center	n	d002.s091.t000
-rcb-	x	x
seem	v	d002.s091.t001
to	x	x
have	v	x
quiet_down	v	d002.s091.t002
for	x	x
the	x	x
night	n	d002.s091.t003
-lrb-	x	x
they	x	x
be	v	x
do	v	d002.s091.t004
triage	n	d002.s091.t005
out	x	x
in	x	x
the	x	x
parking_lot	n	d002.s091.t006
from	x	x
the	x	x
sound	n	d002.s091.t007
and	x	x
light	n	d002.s091.t008
of	x	x
it	x	x
-rrb-	x	x
.	x	x
<eos>	x	x
a	x	x
friend	n	d002.s092.t000
of	x	x
mine	n	x
be	v	x
in	x	x
a	x	x
underground	a	d002.s092.t001
computer	n	d002.s092.t002
center	n	d002.s092.t003
in	x	x
downtown	n	d002.s092.t004
sf	n	x
when	r	x
the	x	x
quake	n	d002.s092.t005
hit	v	d002.s092.t006
.	x	x
<eos>	x	x
he	x	x
say	v	d002.s093.t000
that	x	x
one	x	x
of	x	x
the	x	x
computer	n	d002.s093.t001
take	v	d002.s093.t002
a	x	x
three	a	d002.s093.t003
trip	n	d002.s093.t004
slide	v	d002.s093.t005
across	x	x
the	x	x
floor	n	d002.s093.t006
.	x	x
<eos>	x	x
today	n	d002.s094.t000
should	v	x
be	v	x
interesting	a	d002.s094.t001
as	x	x
people	n	d002.s094.t002
realize	v	d002.s094.t003
how	r	x
hard	a	d002.s094.t004
life	n	d002.s094.t005
be	v	x
go	v	x
to	x	x
be	v	x
here	r	x
for	x	x
a	x	x
while	n	d002.s094.t006
.	x	x
<eos>	x	x
4:30	x	x
a.m	r	x
.	x	x
<eos>	x	x
kim	n	x
:	x	x
<eos>	x	x
I	x	x
get	v	d002.s097.t000
home	n	d002.s097.t001
,	x	x
let	v	d002.s097.t002
the	x	x
dog	n	d002.s097.t003
into	x	x
the	x	x
house	n	d002.s097.t004
and	x	x
notice	v	d002.s097.t005
some	x	x
sound	n	d002.s097.t006
above	x	x
my	x	x
head	n	d002.s097.t007
,	x	x
as	x	x
if	x	x
someone	n	d002.s097.t008
be	v	x
walk	v	d002.s097.t009
on	x	x
the	x	x
roof	n	d002.s097.t010
,	x	x
or	x	x
upstairs	n	x
.	x	x
<eos>	x	x
then	r	x
I	x	x
notice	v	d002.s098.t000
the	x	x
car	n	d002.s098.t001
be	v	x
bounce	v	d002.s098.t002
up	r	x
and	x	x
down	r	x
as	x	x
if	x	x
someone	n	d002.s098.t003
be	v	x
jump	v	d002.s098.t004
on	x	x
it	x	x
.	x	x
<eos>	x	x
I	x	x
realize	v	d002.s099.t000
what	x	x
be	v	x
happen	v	d002.s099.t001
and	x	x
scream	v	d002.s099.t002
into	x	x
the	x	x
house	n	d002.s099.t003
for	x	x
the	x	x
dog	n	d002.s099.t004
.	x	x
<eos>	x	x
cupboard	n	d002.s100.t000
door	n	d002.s100.t001
be	v	x
fly	v	d002.s100.t002
,	x	x
the	x	x
trash_can	n	d002.s100.t003
in	x	x
the	x	x
kitchen	n	d002.s100.t004
walk	v	d002.s100.t005
a	x	x
few	a	d002.s100.t006
foot	n	d002.s100.t007
,	x	x
the	x	x
dog	n	d002.s100.t008
come	v	d002.s100.t009
run	v	x
,	x	x
and	x	x
I	x	x
scoot	v	d002.s100.t010
they	x	x
into	x	x
the	x	x
dog	n	d002.s100.t011
run	n	x
and	x	x
stand	v	d002.s100.t012
in	x	x
the	x	x
doorway	n	d002.s100.t013
myself	x	x
,	x	x
watch	v	d002.s100.t014
the	x	x
outside	a	d002.s100.t015
trash	n	x
can	n	x
dance	v	d002.s100.t016
across	x	x
the	x	x
concrete	n	d002.s100.t017
.	x	x
<eos>	x	x
when	r	x
I	x	x
realize	v	d002.s101.t000
it	x	x
be	v	x
over	x	x
,	x	x
I	x	x
go	v	d002.s101.t001
and	x	x
stand	v	d002.s101.t002
out	x	x
in_front	r	d002.s101.t003
of	x	x
the	x	x
house	n	d002.s101.t004
,	x	x
wait	v	d002.s101.t005
and	x	x
pray	v	d002.s101.t006
for	x	x
merrill	n	x
to	x	x
come	v	d002.s101.t007
home	n	d002.s101.t008
,	x	x
shiver	v	d002.s101.t009
as	x	x
if	x	x
it	x	x
be	v	x
20	x	x
below	x	x
zero	x	x
until	x	x
he	x	x
get	v	d002.s101.t010
there	r	x
.	x	x
<eos>	x	x
never	r	x
in	x	x
my	x	x
life	n	d002.s102.t000
have	v	x
I	x	x
be	v	x
so	r	x
frightened	a	d002.s102.t001
.	x	x
<eos>	x	x
when	r	x
I	x	x
see	v	d002.s103.t000
the	x	x
picture	n	d002.s103.t001
of	x	x
880	x	x
and	x	x
the	x	x
bay	n	x
bridge	n	x
,	x	x
I	x	x
begin	v	d002.s103.t002
to	x	x
cry	v	d002.s103.t003
.	x	x
<eos>	x	x
5:09	x	x
a.m	r	x
.	x	x
<eos>	x	x
jroe	n	x
:	x	x
<eos>	x	x
the	x	x
sunset	n	x
-lcb-	x	x
district	n	x
-rcb-	x	x
be	v	x
more	a	x
or	x	x
less	a	x
like	x	x
a	x	x
pajama	n	x
party	n	x
all	x	x
evening	n	d002.s106.t000
,	x	x
lot	n	d002.s106.t001
of	x	x
people	n	d002.s106.t002
&amp;	v	x
dog	n	d002.s106.t003
walk_around	v	d002.s106.t004
,	x	x
drink	v	d002.s106.t005
beer	n	d002.s106.t006
.	x	x
<eos>	x	x
6:50	x	x
a.m	r	x
.	x	x
<eos>	x	x
carolg	n	x
:	x	x
<eos>	x	x
I	x	x
be	v	x
just	r	x
sit_down	v	d002.s109.t000
to	x	x
meet	v	d002.s109.t001
with	x	x
some	x	x
new	a	d002.s109.t002
therapy	n	d002.s109.t003
client	n	d002.s109.t004
,	x	x
a	x	x
couple	n	d002.s109.t005
,	x	x
and	x	x
the	x	x
building	n	d002.s109.t006
start	v	d002.s109.t007
shake	v	d002.s109.t008
like_crazy	r	d002.s109.t009
.	x	x
<eos>	x	x
it	x	x
'	v	x
a	x	x
flimsy	a	d002.s110.t000
structure	n	d002.s110.t001
,	x	x
build	v	d002.s110.t002
up	x	x
on	x	x
support	n	d002.s110.t003
,	x	x
and	x	x
it	x	x
be	v	x
really	r	x
rock	v	d002.s110.t004
around	r	x
.	x	x
<eos>	x	x
the	x	x
three	x	x
of	x	x
we	x	x
stop	v	d002.s111.t000
breathe	v	d002.s111.t001
for	x	x
a	x	x
moment	n	d002.s111.t002
,	x	x
and	x	x
then	r	x
when	r	x
it	x	x
keep	v	d002.s111.t003
on	x	x
come	v	d002.s111.t004
we	x	x
lunge	v	d002.s111.t005
for	x	x
the	x	x
doorway	n	d002.s111.t006
.	x	x
<eos>	x	x
needless	a	d002.s112.t000
to	x	x
say	v	d002.s112.t001
,	x	x
it	x	x
be	v	x
a	x	x
interesting	a	d002.s112.t002
first	a	d002.s112.t003
session	n	d002.s112.t004
!	x	x
<eos>	x	x
7:13	x	x
a.m	r	x
.	x	x
<eos>	x	x
calliope	n	x
:	x	x
<eos>	x	x
albany	n	x
escape	v	d002.s115.t000
embarrassingly	r	x
unscathed	a	d002.s115.t001
.	x	x
<eos>	x	x
biggest	a	x
trouble	n	d002.s116.t000
be	v	x
scare	v	d002.s116.t001
family	n	d002.s116.t002
who	x	x
could	v	x
n't	r	x
get_through	v	d002.s116.t003
a	x	x
phone_line	n	d002.s116.t004
through	x	x
,	x	x
and	x	x
spend	v	d002.s116.t005
a	x	x
really	r	x
horrible	a	d002.s116.t006
hour	n	d002.s116.t007
not	r	x
know	v	d002.s116.t008
.	x	x
<eos>	x	x
8:01	x	x
a.m	r	x
.	x	x
<eos>	x	x
hlr	n	x
:	x	x
<eos>	x	x
judy	n	x
and	x	x
I	x	x
be	v	x
in	x	x
we	x	x
backyard	n	d002.s119.t000
when	r	x
the	x	x
lawn	n	d002.s119.t001
start	v	d002.s119.t002
roll	v	d002.s119.t003
like	x	x
ocean	n	d002.s119.t004
wave	n	d002.s119.t005
.	x	x
<eos>	x	x
we	x	x
run	v	d002.s120.t000
into	x	x
the	x	x
house	n	d002.s120.t001
to	x	x
get	v	d002.s120.t002
mame	n	x
,	x	x
but	x	x
the	x	x
next	a	d002.s120.t003
tremor	n	d002.s120.t004
throw	v	d002.s120.t005
I	x	x
in	x	x
the	x	x
air	n	d002.s120.t006
and	x	x
bounce	v	d002.s120.t007
I	x	x
as	x	x
I	x	x
try	v	d002.s120.t008
to	x	x
get	v	d002.s120.t009
to	x	x
my	x	x
foot	n	d002.s120.t010
.	x	x
<eos>	x	x
we	x	x
be	v	x
all	x	x
fine	a	d002.s121.t000
here	r	x
,	x	x
although	x	x
mame	n	x
be	v	x
extremely	r	x
freak	v	d002.s121.t001
.	x	x
<eos>	x	x
kitchen	n	d002.s122.t000
full	a	d002.s122.t001
of	x	x
broken	a	x
crystal	n	d002.s122.t002
.	x	x
<eos>	x	x
book	n	d002.s123.t000
and	x	x
tape	n	d002.s123.t001
all	x	x
over	x	x
my	x	x
room	n	d002.s123.t002
.	x	x
<eos>	x	x
not	r	x
one	x	x
thing	n	d002.s124.t000
in	x	x
the	x	x
house	n	d002.s124.t001
be	v	x
where	r	x
it	x	x
be	v	x
suppose	v	x
to	x	x
be	v	x
,	x	x
but	x	x
the	x	x
structure	n	d002.s124.t002
be	v	x
fine	a	d002.s124.t003
.	x	x
<eos>	x	x
while	x	x
I	x	x
be	v	x
stand	v	d002.s125.t000
on	x	x
the	x	x
lawn	n	d002.s125.t001
with	x	x
mame	n	x
,	x	x
wait	v	d002.s125.t002
for	x	x
another	x	x
tremor	n	d002.s125.t003
,	x	x
I	x	x
notice	v	d002.s125.t004
that	x	x
all	x	x
the	x	x
earthworm	n	d002.s125.t005
be	v	x
emerge	v	d002.s125.t006
from	x	x
the	x	x
ground	n	d002.s125.t007
and	x	x
slither	v	d002.s125.t008
across	x	x
the	x	x
lawn	n	d002.s125.t009
!	x	x
<eos>	x	x
9:31	x	x
a.m.	n	x
<eos>	x	x
gr8flred	x	x
:	x	x
<eos>	x	x
it	x	x
'	v	x
amazing	a	d002.s128.t000
how	r	x
one	x	x
second	n	d002.s128.t001
can	v	x
so	r	x
completely	r	x
change	v	d002.s128.t002
you	x	x
life	n	d002.s128.t003
.	x	x
<eos>	x	x
9:38	x	x
a.m	r	x
.	x	x
<eos>	x	x
fig	n	x
:	x	x
<eos>	x	x
I	x	x
guess	v	d002.s131.t000
we	x	x
be	v	x
all	x	x
live	v	d002.s131.t001
very	r	x
tentatively	r	x
here	r	x
,	x	x
wait	v	d002.s131.t002
for	x	x
the	x	x
expected	a	x
but	x	x
dreaded	a	x
aftershock	n	d002.s131.t003
.	x	x
<eos>	x	x
it	x	x
'	v	x
hard	a	d002.s132.t000
to	x	x
accept	v	d002.s132.t001
that	x	x
it	x	x
'	v	x
over	r	x
and	x	x
only	r	x
take	v	d002.s132.t002
15	x	x
second	n	d002.s132.t003
.	x	x
<eos>	x	x
I	x	x
wonder	v	d002.s133.t000
when	r	x
we	x	x
will	v	x
be	v	x
able	a	d002.s133.t001
to	x	x
relax	v	d002.s133.t002
.	x	x
<eos>	x	x
9:53	x	x
a.m	r	x
.	x	x
<eos>	x	x
panda	n	x
:	x	x
<eos>	x	x
flesh	n	d002.s136.t000
go	v	d002.s136.t001
to	x	x
total	n	d002.s136.t002
alert	n	x
for	x	x
flight	n	d002.s136.t003
or	x	x
fight	n	d002.s136.t004
.	x	x
<eos>	x	x
nausea	n	d002.s137.t000
seem	v	d002.s137.t001
a	x	x
commonplace	a	d002.s137.t002
symptom	n	d002.s137.t003
.	x	x
<eos>	x	x
berkeley	n	x
very	r	x
quiet	a	d002.s138.t000
right	r	x
now	r	x
.	x	x
<eos>	x	x
I	x	x
walk	v	d002.s139.t000
along	x	x
shattuck	n	x
between	x	x
delaware	n	x
and	x	x
cedar	n	x
at	x	x
a	x	x
few	a	d002.s139.t001
minute	n	d002.s139.t002
before	x	x
eight	x	x
this	x	x
morning	n	d002.s139.t003
.	x	x
<eos>	x	x
next	a	d002.s140.t000
to	x	x
chez	n	x
panisse	n	x
a	x	x
homeless	a	d002.s140.t001
couple	n	d002.s140.t002
,	x	x
bundle	v	d002.s140.t003
into	x	x
a	x	x
blue	a	d002.s140.t004
sleeping_bag	n	d002.s140.t005
,	x	x
sit_up	v	d002.s140.t006
,	x	x
say	v	d002.s140.t007
,	x	x
``	x	x
good_morning	n	d002.s140.t008
``	x	x
and	x	x
then	r	x
the	x	x
woman	n	d002.s140.t009
smile	v	d002.s140.t010
,	x	x
say	v	d002.s140.t011
,	x	x
``	x	x
be	v	x
n't	r	x
it	x	x
great	a	d002.s140.t012
just	r	x
to	x	x
be	v	x
alive	a	d002.s140.t013
?	x	x
``	x	x
<eos>	x	x
I	x	x
agree	v	d002.s141.t000
.	x	x
<eos>	x	x
it	x	x
be	v	x
.	x	x
<eos>	x	x
great	a	x
.	x	x
<eos>	x	x
